id;asins;brand;categories;colors;count;dateadded;dateupdated;descriptions;dimension;ean;features;flavors;imageurls;isbn;keys;manufacturer;manufacturernumber;merchants;name;prices_amountmin;prices_amountmax;prices_availability;prices_color;prices_condition;prices_count;prices_currency;prices_dateadded;prices_dateseen;prices_flavor;prices_issale;prices_merchant;prices_offer;sourceurls;upc;vin;websiteids;weight
AVpe99dVLJeJML43zb-2;;3N2 Sports;Clothing,Shoes,Men's Shoes,All Men's Shoes;;;2016-06-08T05:29:29Z;2016-10-05T22:39:15Z;"[{""dateSeen"":[""2016-06-17T09:15:05Z""],""sourceURLs"":[""http://www.walmart.com/ip/3N2-Men-s-Slide-Sandal-in-Black/16877216""],""value"":""This Ultra Light 100% Water resistant Slide Sandal perfect for go anywhere travel.Features an injection molded EVA outsole for maximum cushion and comfort. Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. This Ultra Light 100% Water resistant Slide Sandal perfect for go anywhere travel.Features an injection molded EVA outsole for maximum cushion and comfort.Size: 11; Ultra-light, 100% water resistant. Injection molded EVA outsole for maximum cushion and comfort. Suede strap with Velcro closure allows you to customize the fit. Strap features a cushioned foam underside and an outer layer of KZONE fabric to keep you cool. Black.""},{""dateSeen"":[""2016-10-05T22:39:15Z""],""sourceURLs"":[""https://www.walmart.com/ip/3N2-Men-s-Slide-Sandal-in-Black/16877216""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Size: 10; Ultra-light, 100% water resistant. Injection molded EVA outsole for maximum cushion and comfort. Suede strap with Velcro closure allows you to customize the fit. Strap features a cushioned foam underside and an outer layer of KZONE fabric to keep you cool. Black.""}]";;8,45099E+11;"[{""key"":""Shoe Size"",""value"":[""US 11""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Occasion"",""value"":[""Casual""]},{""key"":""Brand"",""value"":[""3N2 Sports""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""Medium""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Size"",""value"":[""11""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Fabric Material"",""value"":[""Multi""]},{""key"":""Manufacturer Part Number"",""value"":[""5100-01-110""]}]";;https://i5.walmartimages.com/asr/3c8f41ab-b5d8-43f7-a74e-0583a725c9d9_1.f7a7d39742b07353106981b1660c09ab.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;845099030541,3n2/510001110,0845099030541,3n2sports/510001110;3N2, LLC;5100-01-110;"[{""dateSeen"":[""2016-06-08T05:29:29Z""],""name"":""Shopladder""}]";Slide Shower Sandal - Black (10);53.74;53.74;;;new;;USD;2016-06-08T05:29:29Z;2016-10-05T00:00:00Z;;true;ShopLadder - Walmart.com;REDUCED USD 29.06;https://www.walmart.com/ip/3N2-Men-s-Slide-Sandal-in-Black/16877216;8,45099E+11;;;
AVpfNvdD1cnluZ0-gWAV;;Superior Glove Works;Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security;;;2016-03-22T23:54:16Z;2016-04-06T01:02:48Z;;10 in x 10 in x 10 in;;;;http://c.shld.net/rpx/i/s/pi/mp/21875/prod_5304131327?src=http%3A%2F%2Fimages.factoryadvantage.com%2Fcatalog%2Fproducts%2F111%2F1114842840%2Flarge.jpg&d=a5d2ef2c82d1c3aad34c844d2bedbe9a2b8e393c;;superiorgloveworkssuperiortrg7onboilbloccottonterryknitoilresistantglovewithinteriornitrileliner7gauntletcuffworkm/spm8300452027,superiorgloveworks/trg7onbl;;TRG7ONBL;;Superior Glove Works Superior Trg7onb Oilbloc Cotton Terry Knit Oil Resistant Glove With Interior Nitrile Liner and 7 Gauntlet Cuff, Work, M;72.44;72.44;;;;;USD;2016-03-22T23:54:16Z;2016-03-31T00:00:00Z;;false;Factory Advantage LLC;;http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=SPM8300452027&pidType=0&priceMatch=Y&memberStatus=G&storeId=10153,http://www.sears.com/content/pdp/config/products/v1/products/SPM8300452027?site=sears;;;;
AVpe-D2yilAPnD_xSCkc;;ONGUARD;All Men's Shoes,Shoes,Men's Shoes,Clothing;Black;;2017-01-12T06:21:01Z;2017-01-12T06:21:01Z;"[{""dateSeen"":[""2017-01-12T06:21:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/ONGUARD-87401-04-00-Boots-4-Pull-On-PVC-Lug-Sole-Black-PR/179710359""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Knee Boots, Men's, Size 4, Closure Type Pull On, Toe Type Plain, Metatarsal Guard No, Height 16 In., Black, Upper Material PVC, Insulated No, Waterproof Yes, Midsole Material PVC, Outsole Material PVC, Footwear Sole Pattern Lug Sole, Resists Chemicals, Slips, Standards ASTM F2413-11, 1 PairFeatures California Proposition 65 Warning: California Proposition 65: This product contains a chemical known to the State of California to cause cancer. California Proposition 65: This product contains a chemical known to the State of California to cause birth defects or other reproductive harm. Color: Black, Height: 16, Item: Knee Boots, Size: 4, Waterproof: Yes, Resists: Chemicals, Slips, Standards: ASTM F2413-11, Closure Type: Pull On, Insulated: No, Gender: Men's, Upper Material: PVC, Midsole Material: PVC, Outsole Material: PVC, Metatarsal Guard: No, Footwear Sole Pattern: Lug Sole""}]";;7,91079E+11;"[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""US 04""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""22.00 x 19.00 x 13.00 Inches""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Manufacturer Part Number"",""value"":[""87401 04 00""]},{""key"":""Brand"",""value"":[""ONGUARD""]},{""key"":""Is Waterproof"",""value"":[""Y""]}]";;https://i5.walmartimages.com/asr/2f9743bf-8aba-417e-a514-22a01dacacb6_1.7e5daac829d12db6181a97e83bad6bb5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;791079148877,0791079148877,onguard/874010400;Onguard;87401 04 00;"[{""dateSeen"":[""2017-01-12T06:21:01Z""],""name"":""Zoro""}]";Onguard 87401 04 00 Boots,4,pull On,pvc,lug Sole,black,pr;14.99;14.99;;;new;;USD;2017-01-12T06:21:01Z;2017-01-11T00:00:00Z;;false;Zoro - Walmart.com;;https://www.walmart.com/ip/ONGUARD-87401-04-00-Boots-4-Pull-On-PVC-Lug-Sole-Black-PR/179710359;7,91079E+11;;;
AVpe-D2yilAPnD_xSCkc;;ONGUARD;All Men's Shoes,Shoes,Men's Shoes,Clothing;Black;;2017-01-12T06:21:01Z;2017-01-12T06:21:01Z;"[{""dateSeen"":[""2017-01-12T06:21:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/ONGUARD-87401-04-00-Boots-4-Pull-On-PVC-Lug-Sole-Black-PR/179710359""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Knee Boots, Men's, Size 4, Closure Type Pull On, Toe Type Plain, Metatarsal Guard No, Height 16 In., Black, Upper Material PVC, Insulated No, Waterproof Yes, Midsole Material PVC, Outsole Material PVC, Footwear Sole Pattern Lug Sole, Resists Chemicals, Slips, Standards ASTM F2413-11, 1 PairFeatures California Proposition 65 Warning: California Proposition 65: This product contains a chemical known to the State of California to cause cancer. California Proposition 65: This product contains a chemical known to the State of California to cause birth defects or other reproductive harm. Color: Black, Height: 16, Item: Knee Boots, Size: 4, Waterproof: Yes, Resists: Chemicals, Slips, Standards: ASTM F2413-11, Closure Type: Pull On, Insulated: No, Gender: Men's, Upper Material: PVC, Midsole Material: PVC, Outsole Material: PVC, Metatarsal Guard: No, Footwear Sole Pattern: Lug Sole""}]";;7,91079E+11;"[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""US 04""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""22.00 x 19.00 x 13.00 Inches""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Manufacturer Part Number"",""value"":[""87401 04 00""]},{""key"":""Brand"",""value"":[""ONGUARD""]},{""key"":""Is Waterproof"",""value"":[""Y""]}]";;https://i5.walmartimages.com/asr/2f9743bf-8aba-417e-a514-22a01dacacb6_1.7e5daac829d12db6181a97e83bad6bb5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;791079148877,0791079148877,onguard/874010400;Onguard;87401 04 00;"[{""dateSeen"":[""2017-01-12T06:21:01Z""],""name"":""Zoro""}]";Onguard 87401 04 00 Boots,4,pull On,pvc,lug Sole,black,pr;14.80;14.80;;;new;;USD;2017-01-12T06:21:01Z;2017-01-11T00:00:00Z;;true;Zoro - Walmart.com;REDUCED;https://www.walmart.com/ip/ONGUARD-87401-04-00-Boots-4-Pull-On-PVC-Lug-Sole-Black-PR/179710359;7,91079E+11;;;
AVpfS7pG1cnluZ0-iCJQ;;POLO Ralph Lauren;Clothing,Shoes,Men's Shoes,Men's Casual Shoes;Black,Newport Navy,Sapphire Star,White;;2016-10-29T23:05:45Z;2016-10-29T23:05:45Z;"[{""dateSeen"":[""2016-10-29T23:05:45Z""],""sourceURLs"":[""https://www.walmart.com/ip/POLO-Ralph-Lauren-Vaughn-Dotted-Mesh-Fashion-Sneaker-Lace-Up-Shoe-Mens/115533271""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. POLO Ralph Lauren Vaughn Dotted Mesh Fashion Sneaker Lace Up Shoe - MensYour fashion story begins when you take your first steps into the fashion legacy of Polo Ralph Lauren. For redefined American style, slip into these casual yet polished sneakers.""}]";;8,8975E+11;"[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Material"",""value"":[""100% Fabric""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Brand"",""value"":[""POLO Ralph Lauren""]}]";;https://i5.walmartimages.com/asr/17d86fd6-0de5-4231-8498-91b1babf29a6_1.1997db1b1568cecdeaa9d911181012f0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;"889750147964;0890000000000";Ralph Lauren;;"[{""dateSeen"":[""2016-10-29T23:05:45Z""],""name"":""Allsportswearusa""}]";Polo Ralph Lauren Vaughn Dotted Meshננ Fashion Sneaker Lace Up Shoe - Mens;59.00;59.00;;;new;;USD;2016-10-29T23:05:45Z;2016-10-28T00:00:00Z;;false;AllSportsWearUSA - Walmart.com;;https://www.walmart.com/ip/POLO-Ralph-Lauren-Vaughn-Dotted-Mesh-Fashion-Sneaker-Lace-Up-Shoe-Mens/115533271;8,8975E+11;;;
AVpfF2cyLJeJML432Mst;;munsingwear;Clothing, Shoes & Accessories,Men's Shoes,Casual;;;2016-04-01T21:10:31Z;2016-04-01T21:10:31Z;;;12926737403;"[{""key"":""Style"",""value"":[""Oxfords""]}]";;http://i.ebayimg.com/images/g/FzEAAOSwzvlW9XT3/s-l300.jpg;;012926737403,0012926737403,originalpenguinmenswaylonoxfordshoeused/121935727064;;;"[{""dateSeen"":[""2016-04-01T00:00:00Z""],""name"":""Dealsnow99 - Ebay.com""}]";Original Penguin Men's Waylon Oxford Shoe Used;25.00;25.00;;;Pre-owned;;USD;2016-04-01T21:10:31Z;2016-04-01T00:00:00Z;;false;;winning bid;http://www.ebay.com/itm/Original-Penguin-Mens-Waylon-Oxford-Shoe-used-/121935727064?hash=item1c63ef89d8:g:FzEAAOSwzvlW9XT3;12926737403;;;
AVpe8EtGilAPnD_xRUaA;;Gitzo;Cameras & Photo,Other Cameras & Photo,Clothing, Shoes & Accessories,Men's Clothing,Coats & Jackets;;;2016-02-17T17:00:34Z;2016-02-17T17:00:34Z;;;7,19821E+11;"[{""key"":""Country/Region of Manufacture"",""value"":[""Romania""]},{""key"":""Condition"",""value"":[""New""]}]";;http://i.ebayimg.com/images/g/FvQAAOSw8-tWaY2S/s-l300.jpg;;0719821284963,gitzo/ga150xl,gitzophotogear4seasonphotojacketwithpressvisibilitykit/181969216679,719821284963;;GA150XL;"[{""dateSeen"":[""2016-02-15T00:00:00Z""],""name"":""Lousapienza - Ebay.com""}]";Gitzo Photogear 4 Season Photo Jacket With Press Visibility Kit;62.66;62.66;;;New;;USD;2016-02-17T17:00:34Z;2016-02-15T00:00:00Z;;false;;winning bid;http://www.ebay.com/itm/Gitzo-Photogear-4-Season-Photo-Jacket-with-PRESS-Visibility-Kit-/181969216679?hash=item2a5e35e4a7:g:FvQAAOSw8-tWaY2S;7,19821E+11;;;
AVpe8FOY1cnluZ0-aRza;;WOLVERINE WORLDWIDE;All Men's Shoes,Shoes,Men's Shoes,Clothing;;;2016-11-11T09:47:01Z;2016-11-11T09:47:01Z;"[{""dateSeen"":[""2016-11-11T09:47:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/WOLVERINE-WORLDWIDE-Brek-Waterproof-Boots-Medium-Width-Brown-Leather-Men-s-Size-7.5/52552035""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. WOLVERINE WORLDWIDE - Brek Waterproof Boots, Medium Width, Brown Leather, Men's Size 7.5Size 7.5, Medium, 6\\"", Brown, Men's, Brek Boot, Waterproof Full Grain Leather Upper, Moisture Managing Mesh With Waterproof Membrane Lining, Removable Full Cushion Dual Density Foot Bed, Dura-Shocks Rubber/Polyurethane Lug Outsole, Nylon Shank, Goodyear W""}]";;7,73985E+11;"[{""key"":""Manufacturer Part Number"",""value"":[""W10081 07.5M""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Brand"",""value"":[""WOLVERINE WORLDWIDE""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""W10081 07.5M""]}]";;https://i5.walmartimages.com/asr/45ee230f-200c-4b64-95fd-c6df1ef5f7c8_1.5ea033ce780dd80f93941deffb179b03.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;773984734826,0773984734826,wolverineworldwide/w10081075m;WOLVERINE WORLDWIDE;W10081 07.5M;"[{""dateSeen"":[""2016-11-11T09:47:01Z""],""name"":""Bic Warehouse""}]";Wolverine Worldwide - Brek Waterproof Boots, Medium Width, Brown Leather, Men's Size 7.5;126.47;126.47;;;new;;USD;2016-11-11T09:47:01Z;2016-11-05T00:00:00Z;;false;Bic Warehouse - Walmart.com;;https://www.walmart.com/ip/WOLVERINE-WORLDWIDE-Brek-Waterproof-Boots-Medium-Width-Brown-Leather-Men-s-Size-7.5/52552035;7,73985E+11;;;
AVpe8FOY1cnluZ0-aRza;;WOLVERINE WORLDWIDE;All Men's Shoes,Shoes,Men's Shoes,Clothing;;;2016-11-11T09:47:01Z;2016-11-11T09:47:01Z;"[{""dateSeen"":[""2016-11-11T09:47:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/WOLVERINE-WORLDWIDE-Brek-Waterproof-Boots-Medium-Width-Brown-Leather-Men-s-Size-7.5/52552035""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. WOLVERINE WORLDWIDE - Brek Waterproof Boots, Medium Width, Brown Leather, Men's Size 7.5Size 7.5, Medium, 6\\"", Brown, Men's, Brek Boot, Waterproof Full Grain Leather Upper, Moisture Managing Mesh With Waterproof Membrane Lining, Removable Full Cushion Dual Density Foot Bed, Dura-Shocks Rubber/Polyurethane Lug Outsole, Nylon Shank, Goodyear W""}]";;7,73985E+11;"[{""key"":""Manufacturer Part Number"",""value"":[""W10081 07.5M""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Brand"",""value"":[""WOLVERINE WORLDWIDE""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""W10081 07.5M""]}]";;https://i5.walmartimages.com/asr/45ee230f-200c-4b64-95fd-c6df1ef5f7c8_1.5ea033ce780dd80f93941deffb179b03.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;773984734826,0773984734826,wolverineworldwide/w10081075m;WOLVERINE WORLDWIDE;W10081 07.5M;"[{""dateSeen"":[""2016-11-11T09:47:01Z""],""name"":""Bic Warehouse""}]";Wolverine Worldwide - Brek Waterproof Boots, Medium Width, Brown Leather, Men's Size 7.5;104.85;104.85;;;new;;USD;2016-11-11T09:47:01Z;2016-11-05T00:00:00Z;;true;Bic Warehouse - Walmart.com;CLEARANCE USD 21.62;https://www.walmart.com/ip/WOLVERINE-WORLDWIDE-Brek-Waterproof-Boots-Medium-Width-Brown-Leather-Men-s-Size-7.5/52552035;7,73985E+11;;;
AVpfN6WXLJeJML4343mX;;Nike;All Men's Shoes,Shoes,Men's Shoes,Clothing;Jade StoneRiver Rock;;2017-01-27T01:22:57Z;2017-01-27T01:22:57Z;"[{""dateSeen"":[""2017-01-27T01:22:57Z""],""sourceURLs"":[""https://www.walmart.com/ip/Nike-Air-Pegasus-83-Ltr-Men-s-Shoes-Size/139879653""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Nike Air Pegasus 83 Ltr Men's Shoes SizeHit the ground confidently and stay stylish as well with the super comfy Nike Air Pegasus 83 fashion sneaker. Typically the Nike Air Pegasus 83 is built with a mixture of mesh and nylon,but this LTR edition is constructed with suede and leather.Lightweight leather upper is super stylish and delivers lightweight comfort,Low-cut upper for a comfortable fit.Grab your pair soon and enjoy it to the fullest.With its superb good looks and retro vibe,the Air Pegasus 83 from Nike is a vintage classic that'll never fade.""}]";;8,87225E+11;"[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Category"",""value"":[""Mens Shoes""]},{""key"":""Color"",""value"":[""Jade Stone/River Rock""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Athletic Sneakers""]},{""key"":""Manufacturer Part Number"",""value"":[""616324301""]},{""key"":""Brand"",""value"":[""Nike""]},{""key"":""Shoe Width"",""value"":[""Medium (D, M)""]}]";;https://i5.walmartimages.com/asr/28dfdd9e-5545-466c-a629-484588368c1c_1.c428076ed43b30b047d15832ab8fa65c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;0887225049782,887225049782,nike/616324301;;616324301;"[{""dateSeen"":[""2017-01-27T01:22:57Z""],""name"":""Shoenerds""}]";Nike Air Pegasus 83 Ltr Men's Shoes Size;69.15;69.15;;;;;USD;2017-01-27T01:22:57Z;2017-01-24T00:00:00Z;;true;;REDUCED USD 15.85;https://www.walmart.com/ip/Nike-Air-Pegasus-83-Ltr-Men-s-Shoes-Size/139879653;8,87225E+11;;;
AVpfN6WXLJeJML4343mX;;Nike;All Men's Shoes,Shoes,Men's Shoes,Clothing;Jade StoneRiver Rock;;2017-01-27T01:22:57Z;2017-01-27T01:22:57Z;"[{""dateSeen"":[""2017-01-27T01:22:57Z""],""sourceURLs"":[""https://www.walmart.com/ip/Nike-Air-Pegasus-83-Ltr-Men-s-Shoes-Size/139879653""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Nike Air Pegasus 83 Ltr Men's Shoes SizeHit the ground confidently and stay stylish as well with the super comfy Nike Air Pegasus 83 fashion sneaker. Typically the Nike Air Pegasus 83 is built with a mixture of mesh and nylon,but this LTR edition is constructed with suede and leather.Lightweight leather upper is super stylish and delivers lightweight comfort,Low-cut upper for a comfortable fit.Grab your pair soon and enjoy it to the fullest.With its superb good looks and retro vibe,the Air Pegasus 83 from Nike is a vintage classic that'll never fade.""}]";;8,87225E+11;"[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Category"",""value"":[""Mens Shoes""]},{""key"":""Color"",""value"":[""Jade Stone/River Rock""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Athletic Sneakers""]},{""key"":""Manufacturer Part Number"",""value"":[""616324301""]},{""key"":""Brand"",""value"":[""Nike""]},{""key"":""Shoe Width"",""value"":[""Medium (D, M)""]}]";;https://i5.walmartimages.com/asr/28dfdd9e-5545-466c-a629-484588368c1c_1.c428076ed43b30b047d15832ab8fa65c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;0887225049782,887225049782,nike/616324301;;616324301;"[{""dateSeen"":[""2017-01-27T01:22:57Z""],""name"":""Shoenerds""}]";Nike Air Pegasus 83 Ltr Men's Shoes Size;85.00;85.00;;;new;;USD;2017-01-27T01:22:57Z;2017-01-24T00:00:00Z;;false;Shoenerds - Walmart.com;REDUCED USD 15.85;https://www.walmart.com/ip/Nike-Air-Pegasus-83-Ltr-Men-s-Shoes-Size/139879653;8,87225E+11;;;
AVpe-D1WilAPnD_xSCj5;;Georgia Boot;All Men's Shoes,Shoes,Men's Shoes,Clothing;Brown;;2017-01-27T01:29:56Z;2017-01-27T01:29:56Z;"[{""dateSeen"":[""2017-01-27T01:29:56Z""],""sourceURLs"":[""https://www.walmart.com/ip/GEORGIA-BOOT-G8041-115W-Work-Boots-Mens-Brown-Size-11-1-2/42010946""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Work Boots, Toe Type Plain, Insulated No, Men's, Size 11-1/2, Footwear Width W, Waterproof Yes, Lace Up, Height 8 In., Brown, Liner Material Moisture Wicking, Shank Material Tempered Steel, Midsole Material Rubber, Outsole Material Vibram Rubber, Footwear Sole Pattern Mini LugFeatures California Proposition 65 Warning: California Proposition 65: This product contains a chemical known to the State of California to cause cancer. California Proposition 65: This product contains a chemical known to the State of California to cause birth defects or other reproductive harm. Color: Brown, Height: 8, Item: Work Boots, Size: 11-1/2, Insulation Type: None, Waterproof: Yes, Shank Material: Tempered Steel, Insulated: No, Gender: Men's, Toe Type: Plain, Midsole Material: Rubber, Outsole Material: Vibram Rubber, Liner Material: Moisture Wicking, Footwear Width: W, Footwear Closure Type: Lace Up, Heel Height: 1 or Greater, Footwear Construction Type: Welted, Footwear Sole Pattern: Mini Lug, Footwear Style: 8 Work Boot, Predominant Footwear Color: Brown, Oil Resisting Sole: Yes, Metal Chip Resisting Sole: Yes, Chemical Resisting Sole: Yes, Non-Marking Sole: No, Mark II Slip Test Results- Dairy Tile Dry: Not Tested, Mark II Slip Test Results- Dairy Tile Wet: Not Tested, Mark II Slip Test Results- Dairy Tile Oily: Not Tested, Mark II Slip Test Results- Dairy Tile Oily Wet: Not Tested, Satra Slip Test Results- Dairy Tile Dry: Not Tested, Satra Slip Test Results- Dairy Tile Wet: Not Tested, Satra Slip Test Results- Dairy Tile Oily: Not Tested, Satra Slip Test Results- Dairy Tile Oily Wet: Not Tested, Conductive: No, Electrical Hazard Rated: No, Static Dissipative: No, Puncture Resistant Insole: No, Chain Saw Cut Resistant: No, Completely Non Metallic: No, Non Metallic Upper: No, Footwear Shank Type: Steel, Insulation Weight: None, Waterproof Type: Georgia Boot Waterproof, Upper Boot Material: All Leather, Upper Material Description: Full Grain Leather, Removable Insole: Yes, Insole System: Removable contoured polyurethane, Wide Toe Cap: No, Ninety Degree Heel: Yes, Max. Heat Rating: 574 Degrees F, Manufacturers Suggested Sole Slip Rating: Best, Style Number: G8041""}]";;;"[{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""5.60 x 14.80 x 17.40 Inches""]},{""key"":""Shoe Size"",""value"":[""11.5""]},{""key"":""Gender"",""value"":[""Unisex""]},{""key"":""Brand"",""value"":[""Georgia Boot""]},{""key"":""manufacturer_part_number"",""value"":[""G8041-115W""]},{""key"":""Color"",""value"":[""Brown""]},{""key"":""Shoe Width"",""value"":[""Wide""]}]";;https://i5.walmartimages.com/asr/f2a485d9-8f3a-4865-a03d-0bedbaad51f7_1.5def5c6085fba27a0125da480eb16a9b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;georgiaboot/g8041115w;Georgia Boot;G8041-115W;"[{""dateSeen"":[""2017-01-27T01:29:56Z""],""name"":""Zoro""}]";Georgia Boot G8041-115w Work Boots, Mens, Brown, Size 11-1/2;189.99;189.99;;;new;;USD;2017-01-27T01:29:56Z;2017-01-25T00:00:00Z;;false;Zoro - Walmart.com;;https://www.walmart.com/ip/GEORGIA-BOOT-G8041-115W-Work-Boots-Mens-Brown-Size-11-1-2/42010946;;;;
AVpfN9Bc1cnluZ0-gacY;;Kenneth Cole Reaction;Clothing, Shoes & Accessories,Men's Clothing,Jeans;;;2016-02-17T16:58:45Z;2016-02-17T16:58:45Z;;;8,87692E+11;"[{""key"":""Style"",""value"":[""Slim, Skinny""]},{""key"":""Inseam"",""value"":[""32""]},{""key"":""Material"",""value"":[""100% Cotton""]},{""key"":""Condition"",""value"":[""New with tags""]},{""key"":""Wash"",""value"":[""Dark""]}]";;http://i.ebayimg.com/images/g/LPQAAOSwll1WutAi/s-l300.jpg;;887692112316,0887692112316,nwtmenkennethcolereactionslimfitlowrisedarkwashbluejeans387211/322004155927;;;"[{""dateSeen"":[""2016-02-15T00:00:00Z""],""name"":""Everydayshoppingonlineeverydayshoppingonline - Ebay.com""}]";Nwt Men Kenneth Cole Reaction Slim Fit Low Rise Dark Wash Blue Jeans 38 7211;29.99;29.99;;;New with tags;;USD;2016-02-17T16:58:45Z;2016-02-15T00:00:00Z;;false;;winning bid;http://www.ebay.com/itm/NWT-Men-Kenneth-Cole-Reaction-Slim-Fit-Low-Rise-Dark-Wash-Blue-Jeans-38-7211-/322004155927?hash=item4af8f17e17:m:mKW-McGW1zytNtTf0mH1CcQ;8,87692E+11;;;
AVpfTyswilAPnD_xZVPk;;Hanes;All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing;Black,Gray;;2016-03-11T23:02:43Z;2016-03-29T05:13:26Z;;;;"[{""key"":""Occasion"",""value"":[""Casual""]},{""key"":""Fabrication"",""value"":[""Knit""]},{""key"":""Type"",""value"":[""Crew & tube""]},{""key"":""Material"",""value"":[""Cotton blend""]},{""key"":""Style"",""value"":[""Socks""]}]";;;;hanesmens6packcrewsocks/033va57905312p,hanes/cl85a;;CL85A;;Hanes Men's 6-pack Crew Socks;14.79;14.79;;;;;USD;2016-03-11T23:02:43Z;2016-03-23T00:00:00Z;;true;Sears.com;;http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=033VA57905312P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153,http://www.sears.com/content/pdp/config/products/v1/products/033VA57905312P?site=sears,http://www.sears.com/content/pdp/ratings/single/search/Sears/033VA57905312P&targetType=product&limit=1000&offset=0;;;;
